#Software: Microsoft Internet Information Services 6.0
#Version: 1.0
#Date: 2011-11-02 00:26:40
#Fields: date time s-sitename s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status 
2011-11-02 00:26:40 W3SVC60 208.123.218.206 GET /robots.txt - 80 - 31.211.200.103 DomainCrawler/2.0+(info@domaincrawler.com;+http://www.domaincrawler.com/myrealtornow.ca 404 0 2
2011-11-02 00:27:36 W3SVC60 208.123.218.206 GET /login.php - 80 - 31.211.200.103 DomainCrawler/2.0+(info@domaincrawler.com;+http://www.domaincrawler.com/myrealtornow.ca 200 0 0
2011-11-02 00:27:37 W3SVC60 208.123.218.206 GET /Emaren_Licensing_Agreement.pdf - 80 - 31.211.200.103 DomainCrawler/2.0+(info@domaincrawler.com;+http://www.domaincrawler.com/myrealtornow.ca 206 0 0
2011-11-02 00:27:37 W3SVC60 208.123.218.206 GET /register.php - 80 - 31.211.200.103 DomainCrawler/2.0+(info@domaincrawler.com;+http://www.domaincrawler.com/myrealtornow.ca 200 0 0
#Software: Microsoft Internet Information Services 6.0
#Version: 1.0
#Date: 2011-11-02 01:29:15
#Fields: date time s-sitename s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status 
2011-11-02 01:29:15 W3SVC60 208.123.218.206 GET /images/jquery.fancybox-1.3.4.css - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:15 W3SVC60 208.123.218.206 GET /gp_county2/style.css - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:15 W3SVC60 208.123.218.206 GET /gp_county2/map2.php - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:15 W3SVC60 208.123.218.206 GET /js/fancyzoom.js - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:17 W3SVC60 208.123.218.206 GET /js/jquery.js - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:17 W3SVC60 208.123.218.206 GET /js/jquery.fancybox-1.3.4.js - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:19 W3SVC60 208.123.218.206 GET /ajax.js - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:19 W3SVC60 208.123.218.206 GET /gp_county2/images/mylist.png - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:19 W3SVC60 208.123.218.206 GET /gp_county2/images/mysearch.png - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:19 W3SVC60 208.123.218.206 GET /gp_county2/images/1.png - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:19 W3SVC60 208.123.218.206 GET /gp_county2/images/grande_prairie.png - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:19 W3SVC60 208.123.218.206 GET /gp_county2/images/2.png - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:19 W3SVC60 208.123.218.206 GET /gp_county2/images/wembley.png - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:19 W3SVC60 208.123.218.206 GET /gp_county2/images/hythe.png - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:19 W3SVC60 208.123.218.206 GET /gp_county2/images/beaverlodge.png - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:19 W3SVC60 208.123.218.206 GET /gp_county2/images/testimg.gif - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:20 W3SVC60 208.123.218.206 GET /gp_county2/images/clairmont.png - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
2011-11-02 01:29:20 W3SVC60 208.123.218.206 GET /gp_county2/images/close_button.png - 80 - 64.178.128.233 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+5_0+like+Mac+OS+X)+AppleWebKit/534.46+(KHTML,+like+Gecko)+Version/5.1+Mobile/9A334+Safari/7534.48.3 200 0 0
